datetime,temp_c,precip_mm,humidity_pct,wind_speed_mph,pressure_hpa,water_level_cm
2023-07-01 18:00:00,25.5,0.5,68.6,9.8,1015.2,122.6
2023-07-02 00:00:00,22.9,2.3,68.8,7.8,1010.6,123.5
2023-07-02 06:00:00,22.2,0.0,63.0,5.5,1013.0,122.7
2023-07-02 12:00:00,25.1,0.0,58.9,9.8,1017.8,124.0
2023-07-02 18:00:00,21.6,4.0,67.4,10.0,996.5,127.8
2023-07-03 00:00:00,25.8,0.0,60.4,7.0,1014.0,126.1
2023-07-03 06:00:00,19.5,0.0,60.9,8.4,1009.0,125.9
2023-07-03 12:00:00,27.7,0.0,53.1,9.6,1017.6,123.1
2023-07-03 18:00:00,26.0,1.0,67.0,9.3,1014.4,119.1
2023-07-04 00:00:00,25.4,0.0,65.0,8.1,1016.6,122.4
2023-07-04 06:00:00,27.6,1.5,60.9,12.3,1018.2,122.2
2023-07-04 12:00:00,29.7,0.0,54.9,9.7,1018.6,125.8
2023-07-04 18:00:00,27.7,0.0,58.5,6.6,1012.2,122.2
2023-07-05 00:00:00,19.2,0.4,61.3,6.7,1012.2,120.1
2023-07-05 06:00:00,20.9,2.4,65.9,6.3,1011.2,125.4
2023-07-05 12:00:00,22.8,0.0,59.7,9.9,1013.7,123.0
2023-07-05 18:00:00,24.8,7.6,83.9,6.1,1001.3,129.8
2023-07-06 00:00:00,26.3,0.0,53.2,6.7,1001.8,130.7
2023-07-06 06:00:00,22.6,1.7,58.7,11.2,1019.1,127.8
2023-07-06 12:00:00,25.3,0.0,46.4,8.6,1013.3,128.6
2023-07-06 18:00:00,22.5,0.8,67.0,11.6,1003.3,124.7
2023-07-07 00:00:00,23.0,0.0,60.1,10.4,1008.4,126.0
2023-07-07 06:00:00,20.6,0.0,65.2,4.5,1002.4,122.8
2023-07-07 12:00:00,22.0,0.0,54.3,7.7,1007.5,123.1
2023-07-07 18:00:00,20.7,0.0,60.1,11.0,1012.3,119.6
2023-07-08 00:00:00,21.9,0.4,62.4,4.3,1019.7,121.4
2023-07-08 06:00:00,28.0,0.0,57.2,9.3,1015.1,116.7
2023-07-08 12:00:00,22.0,0.1,52.6,7.9,1013.9,119.8
2023-07-08 18:00:00,32.7,0.0,68.7,2.7,1007.3,116.8
2023-07-09 00:00:00,26.4,0.0,67.0,8.4,1008.9,117.1
2023-07-09 06:00:00,25.4,0.0,58.1,5.5,1009.3,117.5
2023-07-09 12:00:00,22.3,0.0,62.6,4.5,1009.5,120.5
2023-07-09 18:00:00,27.0,7.8,80.9,8.0,995.7,130.5
2023-07-10 00:00:00,23.2,7.3,76.8,2.2,997.1,138.1
2023-07-10 06:00:00,25.3,0.0,69.1,6.0,1011.3,131.9
2023-07-10 12:00:00,32.6,0.0,51.7,15.7,1009.6,130.4
2023-07-10 18:00:00,24.6,0.0,58.6,10.0,1013.7,125.4
2023-07-11 00:00:00,28.4,0.0,60.4,5.4,1011.4,123.8
2023-07-11 06:00:00,22.8,1.4,72.4,12.2,1002.3,122.9
2023-07-11 12:00:00,24.8,0.0,64.5,5.0,1013.2,124.7
2023-07-11 18:00:00,30.2,2.3,58.6,6.3,1007.7,127.3
2023-07-12 00:00:00,23.1,0.0,60.0,4.6,1005.1,122.8
2023-07-12 06:00:00,30.4,3.8,71.4,8.8,1002.5,126.1
2023-07-12 12:00:00,27.1,0.0,58.9,12.1,1016.0,121.5
2023-07-12 18:00:00,23.3,0.0,63.1,5.0,1007.3,121.1
2023-07-13 00:00:00,26.9,0.0,53.0,1.8,1006.8,117.1
2023-07-13 06:00:00,27.9,0.0,58.0,11.3,1011.4,118.8
2023-07-13 12:00:00,26.8,0.0,62.4,12.7,1016.1,120.6
2023-07-13 18:00:00,20.3,0.0,63.4,2.0,1022.1,119.3
2023-07-14 00:00:00,22.8,1.6,65.4,9.4,1013.2,126.0
2023-07-14 06:00:00,24.2,0.0,58.6,8.7,1018.4,119.7
2023-07-14 12:00:00,24.8,2.5,66.8,5.6,1009.8,122.6
2023-07-14 18:00:00,26.8,0.0,63.7,3.8,1009.6,124.1
2023-07-15 00:00:00,25.5,6.7,80.2,11.0,1002.9,126.9
2023-07-15 06:00:00,21.0,2.4,62.1,8.5,1007.7,127.7
2023-07-15 12:00:00,26.1,3.4,63.9,8.8,1008.2,133.3
2023-07-15 18:00:00,26.8,14.4,95.8,6.1,979.4,149.2
2023-07-16 00:00:00,26.7,28.2,100.0,5.6,959.0,182.1
2023-07-16 06:00:00,28.2,4.1,76.2,0.6,1004.3,167.4
2023-07-16 12:00:00,27.5,4.7,73.4,7.3,1004.8,161.4
2023-07-16 18:00:00,26.4,21.1,100.0,12.3,970.3,178.3
2023-07-17 00:00:00,24.8,0.5,58.7,5.3,1010.6,162.1
2023-07-17 06:00:00,20.0,2.1,71.8,3.4,1011.2,149.6
2023-07-17 12:00:00,26.3,3.0,78.5,9.3,1005.0,145.9
2023-07-17 18:00:00,25.6,7.2,78.7,9.9,990.6,152.7
2023-07-18 00:00:00,25.8,2.1,72.1,6.2,999.4,141.6
2023-07-18 06:00:00,21.2,27.6,100.0,7.0,958.8,176.3
2023-07-18 12:00:00,21.8,4.7,73.1,8.8,1001.3,165.7
2023-07-18 18:00:00,28.2,5.6,84.2,7.5,993.2,160.3
2023-07-19 00:00:00,24.9,5.7,77.1,11.0,1002.1,156.6
2023-07-19 06:00:00,27.0,5.1,76.8,15.3,1002.3,152.4
2023-07-19 12:00:00,25.1,8.7,87.3,2.9,993.2,155.2
2023-07-19 18:00:00,25.1,11.1,85.3,11.7,992.0,159.7
2023-07-20 00:00:00,27.8,11.2,95.1,8.3,997.1,164.2
2023-07-20 06:00:00,23.4,6.9,77.9,12.2,1005.6,160.0
2023-07-20 12:00:00,25.3,18.8,100.0,10.2,976.2,172.0
2023-07-20 18:00:00,23.6,17.3,100.0,8.2,977.9,189.6
2023-07-21 00:00:00,23.7,13.3,97.3,10.3,987.2,185.6
2023-07-21 06:00:00,24.0,3.0,74.2,6.8,1008.5,166.6
2023-07-21 12:00:00,25.6,0.6,56.4,5.7,1010.5,154.5
2023-07-21 18:00:00,23.5,1.9,61.8,10.4,1010.1,143.1
2023-07-22 00:00:00,28.7,10.4,92.4,5.5,984.3,151.6
2023-07-22 06:00:00,22.2,4.3,66.4,9.9,1004.7,145.5
2023-07-22 12:00:00,24.4,4.6,70.4,8.1,1006.2,145.8
2023-07-22 18:00:00,23.6,17.3,100.0,1.0,976.0,160.1
2023-07-23 00:00:00,29.2,25.3,100.0,6.3,962.0,188.1
2023-07-23 06:00:00,25.5,19.2,100.0,9.0,969.1,196.4
2023-07-23 12:00:00,28.0,3.0,69.0,6.8,1000.7,174.4
2023-07-23 18:00:00,20.4,9.4,92.8,0.4,995.3,172.7
2023-07-24 00:00:00,25.7,2.5,64.0,12.0,1004.3,157.6
2023-07-24 06:00:00,27.5,1.7,63.5,8.5,1000.7,150.0
2023-07-24 12:00:00,25.1,2.7,62.8,9.3,1002.1,141.8
2023-07-24 18:00:00,28.1,3.3,64.8,6.6,1001.5,141.8
2023-07-25 00:00:00,23.3,4.5,68.9,9.6,1007.9,136.1
2023-07-25 06:00:00,29.1,0.0,57.5,13.5,1013.9,130.8
2023-07-25 12:00:00,31.7,0.0,58.1,5.8,1008.6,125.7
2023-07-25 18:00:00,23.8,0.0,61.4,13.0,1010.1,124.8
2023-07-26 00:00:00,23.5,0.0,55.5,9.2,1019.6,122.9
2023-07-26 06:00:00,29.2,0.0,61.6,5.4,1017.7,120.7
2023-07-26 12:00:00,29.5,2.1,68.9,14.6,1003.1,121.1
2023-07-26 18:00:00,23.2,1.0,60.6,9.2,1016.9,116.1
2023-07-27 00:00:00,23.5,0.0,56.0,10.0,1012.6,119.8
2023-07-27 06:00:00,23.9,0.2,61.0,7.2,1016.6,120.5
2023-07-27 12:00:00,20.7,6.8,79.3,5.6,998.6,133.6
2023-07-27 18:00:00,22.0,0.0,61.1,8.5,1018.9,123.7
2023-07-28 00:00:00,21.7,0.0,67.8,12.7,1007.2,120.5
2023-07-28 06:00:00,22.4,0.0,60.3,7.1,1011.7,120.7
2023-07-28 12:00:00,24.6,0.0,56.8,7.9,1019.1,118.3
2023-07-28 18:00:00,25.4,2.8,64.1,12.4,995.4,124.7
2023-07-29 00:00:00,29.3,0.0,55.7,7.1,1012.8,118.5
2023-07-29 06:00:00,21.7,0.0,52.7,9.5,1011.0,118.3
2023-07-29 12:00:00,27.6,5.0,79.7,10.6,1006.4,127.2
2023-07-29 18:00:00,24.0,0.0,48.8,7.4,1018.3,123.1
2023-07-30 00:00:00,24.4,1.3,66.4,8.9,1014.0,124.6
2023-07-30 06:00:00,26.6,0.3,56.6,10.0,1013.5,119.8
2023-07-30 12:00:00,21.2,0.0,57.4,6.8,1013.2,121.7
2023-07-30 18:00:00,25.7,1.3,59.4,10.4,1008.7,116.7
2023-07-31 00:00:00,25.0,0.0,67.2,6.4,1014.0,115.2
2023-07-31 06:00:00,26.0,8.7,86.1,6.0,1002.9,133.1
2023-07-31 12:00:00,25.4,0.9,66.6,3.4,1007.1,127.3
2023-07-31 18:00:00,31.9,0.6,68.4,6.5,1009.7,126.4
2023-08-01 00:00:00,22.6,2.9,69.4,5.6,1006.9,126.1
2023-08-01 06:00:00,22.9,0.0,54.0,6.8,1018.0,122.6
2023-08-01 12:00:00,22.6,2.4,66.1,9.8,1009.3,121.3
2023-08-01 18:00:00,22.8,0.0,56.3,2.8,1017.9,121.2
2023-08-02 00:00:00,22.5,0.0,57.5,2.1,1018.2,121.9
2023-08-02 06:00:00,28.0,0.0,59.5,5.8,1016.0,118.0
2023-08-02 12:00:00,28.7,0.9,61.9,9.4,1005.9,119.6
2023-08-02 18:00:00,22.7,0.0,62.1,8.9,1021.3,118.5
2023-08-03 00:00:00,21.8,0.0,62.8,5.7,1020.1,114.2
2023-08-03 06:00:00,25.7,1.0,62.4,11.5,1011.3,119.0
2023-08-03 12:00:00,22.7,0.0,62.0,6.0,1006.1,115.8
2023-08-03 18:00:00,26.2,0.0,57.3,9.4,1005.2,115.4
2023-08-04 00:00:00,24.9,0.0,66.6,6.9,1014.3,119.4
2023-08-04 06:00:00,19.7,0.0,57.2,5.4,1009.5,116.1
2023-08-04 12:00:00,28.9,0.0,66.0,6.2,1004.4,113.5
2023-08-04 18:00:00,29.6,0.0,52.6,10.2,1005.1,114.8
2023-08-05 00:00:00,22.3,0.0,58.1,9.1,1010.7,114.4
2023-08-05 06:00:00,23.0,1.7,63.5,10.9,1010.5,120.2
2023-08-05 12:00:00,25.0,0.0,61.4,9.1,1020.0,116.1
2023-08-05 18:00:00,25.2,3.3,74.3,3.2,1008.7,124.9
2023-08-06 00:00:00,26.1,0.0,53.8,14.3,1011.1,115.7
2023-08-06 06:00:00,30.1,0.0,54.5,9.1,1014.9,116.9
2023-08-06 12:00:00,23.5,0.7,55.0,9.5,1013.1,115.5
2023-08-06 18:00:00,21.7,0.0,66.6,6.9,1016.7,115.1
2023-08-07 00:00:00,19.8,2.8,69.8,11.3,1007.3,118.4
2023-08-07 06:00:00,21.8,0.0,54.6,4.7,1018.2,116.2
2023-08-07 12:00:00,23.9,1.6,62.5,9.8,1013.9,122.3
2023-08-07 18:00:00,29.4,0.0,65.9,1.8,1013.4,120.1
2023-08-08 00:00:00,22.3,0.0,58.6,10.0,1012.4,116.7
2023-08-08 06:00:00,24.6,0.0,58.3,4.8,1017.6,114.2
2023-08-08 12:00:00,23.8,0.0,56.1,8.8,1009.4,113.2
2023-08-08 18:00:00,27.5,0.0,54.9,12.1,1005.5,115.7
2023-08-09 00:00:00,31.4,0.0,65.9,10.5,1005.4,114.3
2023-08-09 06:00:00,22.2,0.0,68.4,11.7,1009.0,113.2
2023-08-09 12:00:00,22.3,0.0,55.1,11.4,1016.3,114.5
2023-08-09 18:00:00,26.9,0.0,67.0,6.4,1010.9,115.1
2023-08-10 00:00:00,25.7,0.0,57.6,9.8,1014.0,112.7
2023-08-10 06:00:00,29.2,0.0,62.7,2.8,1010.5,111.4
2023-08-10 12:00:00,25.4,3.6,77.9,5.9,1003.3,115.7
2023-08-10 18:00:00,22.6,0.9,62.1,12.2,1006.0,118.6
2023-08-11 00:00:00,25.3,0.0,58.4,6.8,1012.5,120.6
2023-08-11 06:00:00,26.9,0.0,64.0,2.4,1012.1,112.9
2023-08-11 12:00:00,26.0,0.0,54.5,14.0,1015.1,116.6
2023-08-11 18:00:00,25.1,0.0,65.7,9.7,1014.4,112.5
2023-08-12 00:00:00,26.7,0.0,60.7,10.3,1012.0,112.2
2023-08-12 06:00:00,27.0,0.0,57.1,5.1,1005.5,114.8
2023-08-12 12:00:00,27.6,0.0,57.0,8.9,1018.4,112.2
2023-08-12 18:00:00,25.4,0.0,53.1,8.8,1012.6,113.1
2023-08-13 00:00:00,22.8,0.0,57.3,5.5,1013.4,112.7
2023-08-13 06:00:00,23.8,3.4,68.9,7.5,1014.2,115.9
2023-08-13 12:00:00,27.0,0.0,54.7,3.5,1017.5,117.5
2023-08-13 18:00:00,20.9,0.0,59.8,7.0,1015.2,114.5
2023-08-14 00:00:00,24.3,4.0,74.4,10.9,1005.0,116.8
2023-08-14 06:00:00,22.1,2.7,67.0,5.8,1007.6,119.5
2023-08-14 12:00:00,23.3,0.0,63.3,13.7,1014.2,112.2
2023-08-14 18:00:00,27.1,0.0,56.0,3.7,1015.0,116.5
2023-08-15 00:00:00,23.7,2.7,73.1,7.2,1016.2,121.4
2023-08-15 06:00:00,23.2,0.0,60.6,6.0,1025.4,114.5
2023-08-15 12:00:00,19.0,0.0,67.7,7.5,1014.5,116.2
2023-08-15 18:00:00,25.3,0.0,72.1,12.1,1002.2,114.8
2023-08-16 00:00:00,24.9,1.5,62.3,5.0,1005.1,113.8
2023-08-16 06:00:00,29.5,0.0,57.9,6.6,1022.1,117.1
2023-08-16 12:00:00,22.1,0.0,58.8,10.0,1016.6,112.6
2023-08-16 18:00:00,23.6,3.5,73.6,8.3,1008.0,121.9
2023-08-17 00:00:00,23.6,0.0,66.6,8.5,1012.2,112.3
2023-08-17 06:00:00,27.6,0.0,56.7,5.1,1007.1,113.7
2023-08-17 12:00:00,22.6,4.4,75.1,7.8,1012.6,119.6
2023-08-17 18:00:00,23.7,0.8,61.8,11.4,1007.3,118.3
2023-08-18 00:00:00,24.5,4.5,76.6,3.2,1007.6,124.1
2023-08-18 06:00:00,23.3,0.0,67.5,5.9,1006.5,125.8
2023-08-18 12:00:00,21.4,0.0,58.8,2.6,1011.9,117.4
2023-08-18 18:00:00,23.3,2.2,58.1,9.6,1013.7,118.0
2023-08-19 00:00:00,25.8,0.0,63.7,11.7,1011.8,113.3
2023-08-19 06:00:00,19.5,0.0,55.8,7.4,1011.2,110.1
2023-08-19 12:00:00,23.0,0.0,59.3,5.0,1013.1,115.2
2023-08-19 18:00:00,20.5,2.5,71.3,5.1,1001.4,114.7
2023-08-20 00:00:00,26.0,1.8,66.7,7.1,1001.9,121.7
2023-08-20 06:00:00,17.9,0.8,61.9,7.1,1015.0,117.5
2023-08-20 12:00:00,20.8,0.0,57.1,10.7,1010.9,114.7
2023-08-20 18:00:00,23.6,0.0,45.5,6.0,1016.5,113.6
2023-08-21 00:00:00,27.0,0.0,63.5,9.3,1018.6,112.5
2023-08-21 06:00:00,22.1,0.0,58.7,7.1,1019.0,109.7
2023-08-21 12:00:00,20.6,0.0,67.6,5.8,1004.9,107.2
2023-08-21 18:00:00,27.9,3.4,72.1,7.0,1002.8,114.3
2023-08-22 00:00:00,17.8,1.2,61.0,9.0,1013.2,115.3
2023-08-22 06:00:00,15.5,0.0,65.3,10.7,1015.8,112.2
2023-08-22 12:00:00,23.5,0.0,65.8,7.2,1024.2,109.7
2023-08-22 18:00:00,20.6,1.0,62.0,4.4,1006.4,111.5
2023-08-23 00:00:00,18.9,0.0,66.0,11.0,1018.8,113.7
2023-08-23 06:00:00,24.1,0.0,57.2,5.3,1014.9,112.4
2023-08-23 12:00:00,22.7,0.0,60.8,8.8,1004.8,110.7
2023-08-23 18:00:00,20.3,0.0,62.9,7.9,1010.3,111.1
2023-08-24 00:00:00,18.0,1.2,67.5,7.5,1011.9,108.9
2023-08-24 06:00:00,24.4,0.0,63.1,6.5,1004.5,108.9
2023-08-24 12:00:00,23.8,0.7,60.5,9.9,1001.2,111.7
2023-08-24 18:00:00,21.5,1.2,69.2,0.0,1001.7,110.2
2023-08-25 00:00:00,27.2,0.0,59.4,11.4,1014.3,111.1
2023-08-25 06:00:00,18.5,1.6,62.0,5.3,1007.4,110.1
2023-08-25 12:00:00,17.1,7.8,80.5,9.2,994.4,119.8
2023-08-25 18:00:00,19.6,1.1,73.1,9.1,1007.8,121.9
2023-08-26 00:00:00,21.4,0.0,56.3,11.8,1005.9,118.6
2023-08-26 06:00:00,22.2,0.0,66.5,8.6,1010.7,112.8
2023-08-26 12:00:00,20.8,0.0,54.3,5.5,1003.9,109.2
2023-08-26 18:00:00,22.6,0.0,62.4,3.2,1018.9,106.6
2023-08-27 00:00:00,17.6,0.0,61.5,7.0,1021.5,113.6
2023-08-27 06:00:00,25.7,0.5,69.6,2.1,1000.4,110.3
2023-08-27 12:00:00,21.1,0.0,56.7,6.1,1010.7,108.2
2023-08-27 18:00:00,24.7,0.7,57.6,7.1,1009.5,109.3
2023-08-28 00:00:00,22.2,0.0,59.4,5.9,1012.1,105.2
2023-08-28 06:00:00,22.5,0.0,68.3,8.1,1018.0,109.9
2023-08-28 12:00:00,22.9,0.0,55.6,7.3,1010.7,112.3
2023-08-28 18:00:00,22.5,0.2,47.6,7.0,1012.2,106.8
2023-08-29 00:00:00,22.9,0.0,60.3,0.7,1027.9,112.5
2023-08-29 06:00:00,25.0,0.2,65.4,4.1,1012.0,107.6
2023-08-29 12:00:00,21.6,0.0,54.9,9.9,1021.8,111.0
2023-08-29 18:00:00,23.1,0.0,64.2,10.4,1015.5,108.2
2023-08-30 00:00:00,20.5,0.0,54.8,2.5,1010.2,107.7
2023-08-30 06:00:00,25.1,0.0,59.4,5.6,1009.3,110.8
2023-08-30 12:00:00,18.8,0.0,63.8,11.2,1013.0,108.6
2023-08-30 18:00:00,26.2,2.5,61.5,5.8,1002.4,111.5
2023-08-31 00:00:00,20.5,0.0,60.9,7.7,1008.7,105.4
2023-08-31 06:00:00,16.3,0.0,66.1,12.3,1010.9,105.5
2023-08-31 12:00:00,21.0,0.7,64.5,6.9,1013.1,109.9
2023-08-31 18:00:00,18.6,0.0,56.4,6.5,1022.1,111.2
2023-09-01 00:00:00,23.0,0.0,77.6,7.5,1010.6,107.7
2023-09-01 06:00:00,18.5,0.0,73.3,13.6,1015.3,105.9
2023-09-01 12:00:00,19.1,0.3,61.5,9.3,1004.3,103.6
2023-09-01 18:00:00,14.8,0.0,74.3,8.1,1018.3,105.4
2023-09-02 00:00:00,18.9,0.0,67.1,6.4,1004.4,106.7
2023-09-02 06:00:00,13.0,0.0,71.0,9.6,1017.0,104.6
2023-09-02 12:00:00,15.5,1.4,79.3,10.0,1009.8,106.4
2023-09-02 18:00:00,22.5,0.0,67.3,4.8,1012.4,107.5
2023-09-03 00:00:00,22.4,0.0,61.8,10.1,1011.5,109.7
2023-09-03 06:00:00,21.3,0.0,77.5,7.5,1006.5,107.8
2023-09-03 12:00:00,17.2,1.4,80.0,8.1,1004.0,108.8
2023-09-03 18:00:00,19.9,0.0,69.6,5.3,1017.2,107.8
2023-09-04 00:00:00,19.9,0.0,74.3,6.8,1013.1,107.7
2023-09-04 06:00:00,16.4,0.0,68.2,4.9,1011.5,106.0
2023-09-04 12:00:00,24.4,0.0,70.5,4.8,1015.2,105.1
2023-09-04 18:00:00,22.5,0.0,69.3,9.1,1013.5,107.2
2023-09-05 00:00:00,19.0,1.8,73.7,6.9,1005.5,107.5
2023-09-05 06:00:00,19.8,0.0,71.8,4.1,1025.3,104.7
2023-09-05 12:00:00,20.3,0.0,64.0,14.5,1016.7,109.3
2023-09-05 18:00:00,13.6,0.0,68.7,4.6,1013.6,102.2
2023-09-06 00:00:00,18.7,2.2,78.2,11.3,1006.0,111.7
2023-09-06 06:00:00,17.4,0.0,79.2,3.6,1017.8,108.4
2023-09-06 12:00:00,16.5,0.0,64.2,9.4,1009.1,104.6
2023-09-06 18:00:00,18.6,0.0,72.6,7.2,1008.6,106.0
2023-09-07 00:00:00,24.7,0.0,73.2,6.1,1021.5,104.4
2023-09-07 06:00:00,21.2,0.0,60.6,8.6,1013.2,106.6
2023-09-07 12:00:00,17.6,1.4,76.3,8.2,1006.3,108.5
2023-09-07 18:00:00,21.0,0.0,74.4,5.6,1013.0,107.0
2023-09-08 00:00:00,23.3,0.0,72.9,5.4,1017.3,106.7
2023-09-08 06:00:00,21.8,0.0,69.6,3.3,1016.1,104.6
2023-09-08 12:00:00,19.3,0.0,71.7,8.9,1017.9,108.1
2023-09-08 18:00:00,17.1,0.4,71.9,4.2,1006.0,107.3
2023-09-09 00:00:00,21.0,0.0,61.6,8.0,1017.7,103.3
2023-09-09 06:00:00,20.0,0.0,71.0,9.8,1012.1,105.7
2023-09-09 12:00:00,21.6,0.5,69.5,8.6,1012.5,106.1
2023-09-09 18:00:00,20.8,0.5,68.0,5.8,1018.0,104.5
2023-09-10 00:00:00,21.8,0.0,82.4,10.7,1016.5,103.6
2023-09-10 06:00:00,17.1,1.0,79.2,6.8,1012.8,107.9
2023-09-10 12:00:00,22.6,0.0,64.2,4.0,1003.1,104.8
2023-09-10 18:00:00,19.3,0.0,71.7,7.1,1012.8,104.9
2023-09-11 00:00:00,24.7,0.0,77.3,9.8,1009.1,106.5
2023-09-11 06:00:00,16.4,4.8,77.0,6.0,1006.9,115.8
2023-09-11 12:00:00,23.7,0.0,70.4,10.6,1018.0,107.3
2023-09-11 18:00:00,19.0,0.0,70.6,5.7,1011.5,106.3
2023-09-12 00:00:00,16.3,0.0,63.6,6.1,1009.7,105.4
2023-09-12 06:00:00,16.8,0.0,71.9,4.9,1020.8,104.6
2023-09-12 12:00:00,17.3,0.0,75.6,10.1,1010.0,104.6
2023-09-12 18:00:00,19.5,1.5,82.1,7.8,1004.0,104.8
2023-09-13 00:00:00,19.6,0.0,68.8,5.1,1008.8,102.0
2023-09-13 06:00:00,16.3,0.0,82.5,6.8,1010.2,107.3
2023-09-13 12:00:00,17.9,0.0,59.7,0.0,1008.7,104.6
2023-09-13 18:00:00,24.4,0.7,74.0,10.3,1015.7,103.3
2023-09-14 00:00:00,23.0,0.0,62.9,7.5,1002.0,104.1
2023-09-14 06:00:00,19.1,0.0,70.5,0.8,1008.6,106.5
2023-09-14 12:00:00,17.9,0.0,67.4,3.6,1012.8,101.0
2023-09-14 18:00:00,18.2,0.0,72.5,6.7,1014.1,102.8
2023-09-15 00:00:00,19.4,0.0,69.4,4.1,1021.5,99.0
2023-09-15 06:00:00,14.5,0.0,65.9,10.4,1020.7,101.5
2023-09-15 12:00:00,16.8,0.0,66.2,9.3,1005.0,102.9
2023-09-15 18:00:00,12.6,0.0,79.7,9.1,1003.5,99.4
2023-09-16 00:00:00,18.5,0.0,72.2,0.2,1013.1,100.9
2023-09-16 06:00:00,19.3,0.0,61.5,6.4,1009.6,102.9
2023-09-16 12:00:00,15.9,0.0,72.8,5.9,1007.0,102.4
2023-09-16 18:00:00,22.1,0.0,69.0,5.1,1013.1,98.9
2023-09-17 00:00:00,13.4,0.0,70.0,6.8,1014.2,101.6
2023-09-17 06:00:00,12.7,0.0,74.1,4.6,1008.8,102.0
2023-09-17 12:00:00,17.8,0.0,75.9,8.6,1009.9,101.1
2023-09-17 18:00:00,20.3,0.0,65.7,10.3,1009.2,103.0
2023-09-18 00:00:00,21.9,2.8,78.2,10.0,1005.4,103.5
2023-09-18 06:00:00,15.5,0.0,67.3,7.6,1015.7,104.3
2023-09-18 12:00:00,20.1,0.0,73.0,14.0,1007.6,100.2
2023-09-18 18:00:00,16.8,0.6,70.6,11.4,1008.7,99.6
2023-09-19 00:00:00,16.1,0.0,70.1,7.7,1011.0,103.3
2023-09-19 06:00:00,19.3,1.1,71.9,6.6,1010.8,103.0
2023-09-19 12:00:00,18.6,0.0,69.5,12.0,1014.4,101.2
2023-09-19 18:00:00,11.9,2.3,85.5,11.0,1018.6,102.9
2023-09-20 00:00:00,20.9,0.0,82.0,3.8,1015.9,104.9
2023-09-20 06:00:00,20.6,0.0,71.9,11.3,1016.0,99.2
2023-09-20 12:00:00,14.6,0.0,69.5,7.5,1011.7,103.5
2023-09-20 18:00:00,17.6,0.3,62.9,5.4,1007.5,102.3
2023-09-21 00:00:00,17.7,0.3,67.2,2.1,1009.7,98.2
2023-09-21 06:00:00,17.0,0.0,69.4,7.2,1009.4,100.9
2023-09-21 12:00:00,14.5,0.0,66.4,8.0,1015.0,105.6
2023-09-21 18:00:00,14.2,0.0,67.0,12.8,1004.7,102.4
2023-09-22 00:00:00,15.9,0.0,77.9,10.9,1016.0,97.9
2023-09-22 06:00:00,19.5,0.5,71.8,6.3,1011.3,101.7
2023-09-22 12:00:00,17.6,0.0,70.6,9.2,1016.7,97.1
2023-09-22 18:00:00,14.9,0.0,66.6,10.5,1009.4,96.9
2023-09-23 00:00:00,18.0,0.0,75.9,8.3,1008.5,99.0
2023-09-23 06:00:00,7.2,0.0,68.9,6.2,1011.0,100.2
2023-09-23 12:00:00,19.2,0.0,67.4,6.4,1010.8,100.6
2023-09-23 18:00:00,10.5,0.0,62.1,9.2,1017.0,100.6
2023-09-24 00:00:00,14.4,0.0,69.7,9.2,1017.0,99.5
2023-09-24 06:00:00,12.1,0.0,67.2,7.1,1022.5,95.3
2023-09-24 12:00:00,11.6,0.0,78.4,0.1,1010.5,98.4
2023-09-24 18:00:00,19.0,0.0,79.2,4.1,996.3,100.4
2023-09-25 00:00:00,13.8,0.0,63.8,9.9,1011.0,99.0
2023-09-25 06:00:00,16.3,0.0,64.4,1.6,1014.2,98.5
2023-09-25 12:00:00,15.1,0.0,68.6,11.6,1016.6,98.8
2023-09-25 18:00:00,16.7,0.0,65.9,11.1,1014.5,98.7
2023-09-26 00:00:00,15.2,0.0,71.1,8.1,1010.5,93.8
2023-09-26 06:00:00,11.2,0.0,68.4,9.8,1021.6,100.1
2023-09-26 12:00:00,18.0,0.8,73.8,9.6,1006.2,98.7
2023-09-26 18:00:00,13.5,0.0,75.1,7.6,1011.6,100.0
2023-09-27 00:00:00,10.1,0.0,64.7,3.9,1007.6,93.4
2023-09-27 06:00:00,13.5,3.1,84.4,10.9,1006.8,105.9
2023-09-27 12:00:00,19.3,0.0,66.4,12.2,1020.9,98.7
2023-09-27 18:00:00,17.3,0.0,80.7,4.4,1012.3,105.0
2023-09-28 00:00:00,13.5,0.0,78.1,3.8,1012.3,103.1
2023-09-28 06:00:00,13.5,0.0,69.4,7.6,1004.5,95.7
2023-09-28 12:00:00,13.5,0.0,65.2,6.1,1011.6,99.6
2023-09-28 18:00:00,20.7,0.0,64.2,8.4,1018.8,95.7
2023-09-29 00:00:00,15.4,1.8,79.7,11.6,1008.2,98.6
2023-09-29 06:00:00,15.6,1.9,75.5,1.3,1007.6,100.6
2023-09-29 12:00:00,17.4,0.2,75.2,12.7,1018.1,101.5
2023-09-29 18:00:00,15.0,0.0,81.0,6.8,1011.4,100.1
2023-09-30 00:00:00,13.2,0.0,66.1,9.5,1019.5,95.9
2023-09-30 06:00:00,13.4,0.0,63.8,9.9,1006.6,98.6
2023-09-30 12:00:00,13.8,0.0,71.0,10.2,1016.4,96.9
2023-09-30 18:00:00,13.9,0.1,76.1,8.2,1021.0,93.6
2023-10-01 00:00:00,16.0,0.2,66.0,8.9,1017.6,96.1
2023-10-01 06:00:00,13.9,0.0,70.2,8.9,1003.7,100.0
